dataset,query_id,scheme,original_feasible,disrupted_feasible,original_path_blocked,surviving_candidates,path_changed,original_scalar,original_optimal_scalar,disrupted_optimal_scalar,surviving_best_scalar,original_score,original_optimal_score,disrupted_score,original_candidate_gap,intrinsic_closure_relative_loss,recommendation_relative_change,gain_over_surviving_candidate,scalar_seconds,reference_seconds,replan_seconds,expanded,original_c1,disrupted_c1,delta_c1,relative_c1,original_c2,disrupted_c2,delta_c2,relative_c2,original_c3,disrupted_c3,delta_c3,relative_c3,original_c4,disrupted_c4,delta_c4,relative_c4,original_c5,disrupted_c5,delta_c5,relative_c5
BAY,0028,balanced,True,True,False,11,True,4198346649915580,4167350143881860,4167350143881860,4198346649915580,0.17247333041391177,0.1612541339404796,0.1612541339404796,0.007437941368863945,0.0,-0.00738302684804345,0.007437941368863945,0.038158714,0.06990611,0.000935493,86,147032,141907,-5125,-0.03485635779966266,355217,342401,-12816,-0.03607935431018223,149,143,-6,-0.040268456375838924,498,514,16,0.0321285140562249,83,85,2,0.024096385542168676
BAY,0028,time_shortest,True,True,True,11,True,2763779055480000,2763779055480000,3030310806066000,3030310806066000,0.0,0.0,0.09647126269583893,0.0,0.09643743050209563,0.09643743050209563,0.0,0.037998389,0.077464585,0.000940073,446,165200,138795,-26405,-0.1598365617433414,233820,256369,22549,0.09643743050209563,169,165,-4,-0.023668639053254437,732,638,-94,-0.1284153005464481,136,111,-25,-0.18382352941176472
BAY,0029,time_priority,True,True,True,16,True,122129818709001180,122129818709001180,122562669674748720,131131618220899460,0.13893076461493817,0.13893076461493817,0.14540547403053788,0.0,0.0035441874091281045,0.0035441874091281045,0.06991483270469409,0.042666752,0.073280677,0.003421677,133,528658,529107,449,0.0008493203545581453,963485,964654,1169,0.0012133037878119535,218,220,2,0.009174311926605505,689,695,6,0.008708272859216255,128,129,1,0.0078125
BAY,0029,stable_priority,True,True,False,16,True,121447749365842140,121299089750078180,121299089750078180,121447749365842140,0.14607642936165474,0.1438527360120418,0.1438527360120418,0.0012255625006770852,0.0,-0.0012240623357798622,0.0012255625006770852,0.038177766,0.073112009,0.001483466,109,538608,543035,4427,0.008219335769242195,1218275,1229342,11067,0.00908415587613634,198,196,-2,-0.010101010101010102,591,591,0,0.0,109,108,-1,-0.009174311926605505
BAY,0029,balanced,True,True,False,16,False,133307587901445200,133307587901445200,133307587901445200,133307587901445200,0.1750467937489868,0.1750467937489868,0.1750467937489868,0.0,0.0,0.0,0.0,0.038093041,0.070040186,0.000874009,0,538608,538608,0,0.0,1218275,1218275,0,0.0,198,198,0,0.0,591,591,0,0.0,109,109,0,0.0
BAY,0029,time_shortest,True,True,True,16,True,104078620194963600,104078620194963600,104208031835731800,109460882438341800,0.0,0.0,0.0019357765958151456,0.0,0.0012434027327205312,0.0012434027327205312,0.05040734874342819,0.037963546,0.065363236,0.000838104,147,541320,541769,449,0.0008294539274366363,940162,941331,1169,0.0012434027327205312,288,290,2,0.006944444444444444,757,763,6,0.007926023778071334,142,143,1,0.007042253521126761
BAY,0030,time_priority,True,True,True,63,True,146792910822284317310,146129503289378174650,147028722531044179370,149298897589575408070,0.17659905509879253,0.1719342067367434,0.1782572000682077,0.004539860315492938,0.006153577624124908,0.0016064243664011054,0.015440350833844018,0.043042676,0.074753392,0.00446221,480,1092908,1118272,25364,0.023207808891507795,1907823,1888190,-19633,-0.010290786933588703,617,643,26,0.04213938411669368,1498,1494,-4,-0.0026702269692923898,279,279,0,0.0
BAY,0030,stable_priority,True,True,False,63,True,144022052801130072305,143189887155392663215,143189887155392663215,144022052801130072305,0.14569654589884248,0.13984504986221108,0.13984504986221108,0.005811623029176114,0.0,-0.005778043220134406,0.005811623029176114,0.038366259,0.072733713,0.001018786,247,1110582,1102137,-8445,-0.007604121082459467,2003854,2313006,309152,0.15427870493558912,593,591,-2,-0.003372681281618887,1452,1390,-62,-0.04269972451790634,265,246,-19,-0.07169811320754717
BAY,0030,balanced,True,True,False,63,True,168376729503637924940,167450673275613549500,167450673275613549500,168376729503637924940,0.1527967767601955,0.14628507518282424,0.14628507518282424,0.005530322511753318,0.0,-0.005499906256371177,0.005530322511753318,0.038131876,0.069629929,0.000949847,262,1110582,1080624,-29958,-0.02697504551667504,2003854,2085309,81455,0.04064916905123826,593,593,0,0.0,1452,1458,6,0.004132231404958678,265,261,-4,-0.01509433962264151
BAY,0030,time_shortest,True,True,True,63,True,96709183057412376000,96709183057412376000,106003121602161220800,127429881790943978400,0.0,0.0,0.0653517059228068,0.0,0.0961019238393463,0.0961019238393463,0.20213329442503797,0.038058482,0.077659481,0.002897036,6379,1376473,1387692,11219,0.00815054127469264,1488170,1631186,143016,0.0961019238393463,1497,1563,66,0.04408817635270541,2276,2416,140,0.061511423550087874,457,478,21,0.045951859956236324
COL,0001,time_priority,True,True,False,12,True,486227657354493038521200,481849800578946953121350,481849800578946953121350,486227657354493038521200,0.25575134306434505,0.24687535397585106,0.24687535397585106,0.009085521609194505,0.0,-0.009003718133529228,0.009085521609194505,0.056201611,0.099827262,0.006072257,560,3486904,3463319,-23585,-0.00676387993475014,4912997,4920672,7675,0.0015621829201198372,3096,3082,-14,-0.004521963824289405,3243,3119,-124,-0.038236201048411966,577,559,-18,-0.03119584055459272
COL,0001,stable_priority,True,True,False,12,True,604802256519498857535280,599926691603998725552040,599926691603998725552040,604802256519498857535280,0.1991474796646197,0.18926240045600967,0.18926240045600967,0.00812693448005212,0.0,-0.008061419849122113,0.00812693448005212,0.050744952,0.13607024,0.001942404,466,3577122,3601348,24226,0.006772483577579965,6077062,6137677,60615,0.009974392230982669,2756,2692,-64,-0.023222060957910014,2521,2527,6,0.002380007933359778,462,465,3,0.006493506493506494
COL,0001,balanced,True,True,False,12,True,583134455130010780328600,581799539129869545041140,581799539129869545041140,583134455130010780328600,0.2205650279525623,0.2178585209883568,0.2178585209883568,0.0022944603946192794,0.0,-0.002289207897762813,0.0022944603946192794,0.054255198,0.102954691,0.002008264,464,3577122,3601361,24239,0.006776117784073342,6077062,6137709,60647,0.009979657933389523,2756,2696,-60,-0.02177068214804064,2521,2525,4,0.0015866719555731853,462,463,1,0.0021645021645021645
COL,0001,time_shortest,True,True,True,12,True,245823229578623123877600,245823229578623123877600,292548051091623098157600,338145290302192973455200,0.0,0.0,0.09473334263190553,0.0,0.1900748826426743,0.1900748826426743,0.15586239265798177,0.051397493,0.118641595,0.008562692,22595,2982992,3067982,84990,0.028491527969233574,3512563,4180213,667650,0.1900748826426743,3850,3852,2,0.0005194805194805195,4725,5187,462,0.09777777777777778,911,979,68,0.07464324917672886
COL,0002,time_priority,True,True,True,6,True,4602888028381740671960,4602865096495909040620,4837644568119704829800,6025645927702821710920,0.12087316692155879,0.12086892699650428,0.1642778019285932,4.982089492279283e-06,0.05100724585704887,0.05100200967098012,0.2455743374393603,0.056137821,0.105256396,0.017523168,38724,3757698,3877408,119710,0.03185727006268199,5228978,5685486,456508,0.08730348454325108,8483,8625,142,0.016739361075091358,4851,5005,154,0.031746031746031744,905,928,23,0.02541436464088398
COL,0002,stable_priority,True,True,True,6,True,6076969837003618108875,6055172615250784710150,6149686270259597578150,6456015043451737516500,0.25096223486221053,0.2469321002580578,0.26440693057979164,0.0035997688485269767,0.015608746606292814,0.011965903271923081,0.0498120976794494,0.050916003,0.103033048,0.004010034,9566,3856990,3925566,68576,0.017779667564603484,6652609,7061298,408689,0.06143289046447792,9141,9007,-134,-0.014659227655617547,3935,4061,126,0.03202033036848793,725,740,15,0.020689655172413793
COL,0002,balanced,True,True,True,6,True,5858606310278964185700,5858577697873113838900,5967507718192272056500,6548724897234374786840,0.1956350570402048,0.19562976683174463,0.215770069540838,4.883848491201916e-06,0.018593253505659563,0.018588278874830628,0.09739697148111438,0.050493431,0.101207724,0.005411883,13682,3856990,3926168,69178,0.017935747824080434,6652609,7062805,410196,0.06165941813204413,9141,9121,-20,-0.002187944426211574,3935,4025,90,0.022871664548919948,725,734,9,0.012413793103448275
COL,0002,time_shortest,True,True,True,6,True,3097774174251346590000,3097774174251346590000,3352062183303710467500,5502566958171268635000,0.0,0.0,0.04701584983278062,0.0,0.08208732940122042,0.08208732940122042,0.6415468023173941,0.050566664,0.110962069,0.018635627,60249,3773644,3893621,119977,0.031793407115244574,5217212,5645479,428267,0.08208732940122042,8547,8723,176,0.02059202059202059,4901,5349,448,0.09140991634360335,912,985,73,0.0800438596491228
COL,0003,time_priority,True,True,True,100,True,31766907579440797290980,31730967217606026334940,32533027582051859132710,32596293860260354095430,0.2391615186448942,0.23734422187136892,0.2778997877607969,0.0011326588814106282,0.0252768961924617,0.024116921066213146,0.00194467846710333,0.05651839,0.1093967,0.007075682,4776,2745654,2662349,-83305,-0.030340676574688582,3852188,4261333,409145,0.10621106758029462,7025,7415,390,0.05551601423487545,3538,3312,-226,-0.06387789711701526,671,632,-39,-0.05812220566318927
COL,0003,stable_priority,True,True,True,100,True,34132159617617002488820,33965137742715096595090,34368703932718916089210,34948620675680743376380,0.2697224992553129,0.26127716651874244,0.2816831807478007,0.004917450244632941,0.011881776928473581,0.006930247536397416,0.01687339575263262,0.050689,0.104060482,0.002209305,3474,2665480,2671138,5658,0.002122694599096598,4495455,4399738,-95717,-0.02129194931325083,7233,7413,180,0.02488593944421402,3152,3162,10,0.0031725888324873096,600,606,6,0.01
COL,0003,balanced,True,True,True,100,True,41521095129875063443760,41521095129875063443760,41652293978098252625480,42064428872960134173820,0.28152293710171095,0.28152293710171095,0.2881569060267419,0.0,0.0031598118453477304,0.0031598118453477304,0.009894650582236639,0.050948446,0.101959226,0.001591941,1510,2665480,2670072,4592,0.0017227666311508622,4495455,4389061,-106394,-0.023667014796055128,7233,7459,226,0.031245679524402045,3152,3152,0,0.0,600,605,5,0.008333333333333333
COL,0003,time_shortest,True,True,True,100,True,18120638717401084363800,18120638717401084363800,20678488319132216042400,21951942801070454159400,0.0,0.0,0.12933569922748586,0.0,0.14115670212412834,0.14115670212412834,0.06158353852007686,0.050297596,0.112803033,0.025741738,83302,3079695,2968321,-111374,-0.03616397078282103,3344007,3816036,472029,0.14115670212412834,8981,7113,-1868,-0.20799465538358758,3982,4028,46,0.011551983927674536,796,752,-44,-0.05527638190954774
COL,0004,time_priority,True,True,False,190,False,89028446869612246440,89028446869612246440,89028446869612246440,89028446869612246440,0.18996119249870394,0.18996119249870394,0.18996119249870394,0.0,0.0,0.0,0.0,0.056187365,0.108928464,0.005704372,0,1080267,1080267,0,0.0,1363306,1363306,0,0.0,2736,2736,0,0.0,1754,1754,0,0.0,340,340,0,0.0
COL,0004,stable_priority,True,True,False,190,True,100857383043470793080,100424145935380799350,100424145935380799350,100857383043470793080,0.24899060225778802,0.23893755107551773,0.23893755107551773,0.004314073115132746,0.0,-0.004295541833593512,0.004314073115132746,0.050651035,0.101671729,0.001250193,339,1122749,1118560,-4189,-0.0037310209138462828,1674080,1594047,-80033,-0.04780715377998662,2408,2454,46,0.01910299003322259,1770,1716,-54,-0.030508474576271188,343,338,-5,-0.014577259475218658
COL,0004,balanced,True,True,False,190,True,111245152149058595960,111241601253416611560,111241601253416611560,111245152149058595960,0.20618907849787788,0.20610668173415386,0.20610668173415386,3.1920572896961424e-05,0.0,-3.191955400651092e-05,3.1920572896961424e-05,0.050429171,0.103567245,0.001207508,317,1068504,1068494,-10,-9.358879330353466e-06,1501741,1500229,-1512,-0.0010068314043500178,2678,2678,0,0.0,1630,1632,2,0.001226993865030675,316,316,0,0.0
COL,0004,time_shortest,True,True,True,190,True,59324689756637760000,59324689756637760000,61921570287887700000,63145695358771480000,0.0,0.0,0.06025931852881335,0.0,0.04377402632702986,0.04377402632702986,0.019768960399300914,0.050409719,0.111707035,0.001883189,2424,1124236,1151920,27684,0.024624722922945003,1236144,1290255,54111,0.04377402632702986,3100,3154,54,0.017419354838709676,2154,2356,202,0.09377901578458682,421,429,8,0.019002375296912115
COL,0005,time_priority,True,True,True,3,True,1458733513875988290,1455942212690755560,1499284030170202950,2163250750843287510,0.12154058260035625,0.11945361322194403,0.1518589467498616,0.0019171785534496395,0.029768913286294874,0.027798440159551987,0.44285586140586664,0.056238268,0.104156509,0.005794543,788,2336329,2344483,8154,0.0034900906507602312,3529972,3732279,202307,0.057311219465763466,8677,8815,138,0.015904114325227613,3003,2965,-38,-0.012654012654012654,572,562,-10,-0.017482517482517484
COL,0005,stable_priority,True,True,True,3,True,1732767417052998750,1726416621955625250,1754104387141765050,2195728365476618250,0.22242537068862125,0.2176770780404082,0.2383783618738559,0.0036785993697045953,0.01603770772015393,0.012313810773897812,0.25176607593716804,0.050422041,0.08389021,0.00131862,757,2195625,2319743,124118,0.05652968972388272,4346832,4371714,24882,0.005724168773948476,9025,8655,-370,-0.040997229916897505,2389,2597,208,0.08706571787358727,455,497,42,0.09230769230769231
COL,0005,balanced,True,True,True,3,True,1646524135664810580,1645845425616415820,1671056757826059660,2320919570665423020,0.1643813944485315,0.1638739439823066,0.1827236756375158,0.00041237775907209745,0.015318165252488082,0.014899643211937272,0.3888933214242192,0.041302983,0.08064842,0.001213854,633,2195625,2192715,-2910,-0.0013253629376601195,4346832,4508925,162093,0.037289915966386554,9025,9159,134,0.014847645429362882,2389,2431,42,0.017580577647551276,455,460,5,0.01098901098901099
COL,0005,time_shortest,True,True,True,3,True,1165682716422664000,1165682716422664000,1235541660467092000,2005581931021152000,0.0,0.0,0.0522313671488583,0.0,0.05992963870890739,0.05992963870890739,0.6232410409074746,0.040777319,0.090792606,0.001458343,1586,2428153,2374906,-53247,-0.021929013534155384,3451898,3658769,206871,0.05992963870890739,8003,8773,770,0.09621391978008247,3735,3305,-430,-0.11512717536813923,699,623,-76,-0.10872675250357654
COL,0006,time_priority,True,True,True,1,True,5610906693794339180680,5610906693794339180680,6829257231044975510140,6980595965379284250280,0.10401360072674079,0.10401360072674079,0.7230995650144613,0.0,0.21713968949049386,0.21713968949049386,0.022160350564383664,0.056011791,0.100888404,0.006137003,4893,2175990,2686880,510890,0.23478508632852174,3433961,4849858,1415897,0.4123218056349504,5111,7217,2106,0.41205243592252006,2726,2764,38,0.013939838591342627,503,511,8,0.015904572564612324
COL,0006,stable_priority,True,True,True,1,True,7128367045541766050720,7128367045541766050720,7891862973446731625410,7901212391126997932560,0.207290602016222,0.207290602016222,0.5952492381435823,0.0,0.1071067080338508,0.1071067080338508,0.001184690827973537,0.050229733,0.094721776,0.001491777,2408,2176556,2642729,466173,0.21417918950856307,3450317,5248619,1798302,0.5211990666364859,5093,8129,3036,0.5961123110151187,2718,2500,-218,-0.08020603384841796,503,468,-35,-0.06958250497017893
COL,0006,balanced,True,True,True,1,True,7774812493291235466640,7774600695076987286080,8525423126576597484200,8555355867024794555360,0.2033789681853906,0.20327134620165666,0.5847901413283212,2.7242326976650374e-05,0.09657376127047194,0.09654388886330728,0.003510997636573216,0.049962325,0.091815036,0.001501836,2310,2176556,2642729,466173,0.21417918950856307,3450317,5248619,1798302,0.5211990666364859,5093,8129,3036,0.5961123110151187,2718,2500,-218,-0.08020603384841796,503,468,-35,-0.06958250497017893
COL,0006,time_shortest,True,True,True,1,True,3437853251116805505600,3437853251116805505600,4780973858008906034400,5405836063733773945200,0.0,0.0,0.6824859436175951,0.0,0.39068584630707565,0.39068584630707565,0.1306976829999023,0.049851412,0.10604942,0.002504904,7405,2176522,2736053,559531,0.2570757382649934,3429748,4769702,1339954,0.39068584630707565,5105,7127,2022,0.3960822722820764,2738,3176,438,0.15997078159240322,504,581,77,0.1527777777777778
COL,0007,time_priority,True,True,False,551,True,24919616687078699550380,24899708821396702269600,24899708821396702269600,24919616687078699550380,0.17477662363811003,0.1735727614019923,0.1735727614019923,0.000799522027538336,0.0,-0.0007988833027403624,0.000799522027538336,0.055942745,0.098301574,0.005856782,508,4165567,4162780,-2787,-0.0006690565774119105,6251999,6275048,23049,0.0036866608583910523,2446,2448,2,0.0008176614881439084,2998,2956,-42,-0.014009339559706471,514,507,-7,-0.013618677042801557
COL,0007,stable_priority,True,True,False,551,True,24602504938232002667250,24569196822618035373270,24569196822618035373270,24602504938232002667250,0.1927085191514558,0.19069432118646953,0.19069432118646953,0.0013556859776264376,0.0,-0.0013538505813774626,0.0013556859776264376,0.050922631,0.097275533,0.001516218,364,4259560,4286679,27119,0.0063666200264816085,8175059,8319518,144459,0.01767069815642921,2162,2114,-48,-0.022201665124884366,2156,2166,10,0.00463821892393321,360,363,3,0.008333333333333333
COL,0007,balanced,True,True,False,551,True,28970904701784777382200,28850959885280334556760,28850959885280334556760,28970904701784777382200,0.2184900451045793,0.21123677962075857,0.21123677962075857,0.004157394311363563,0.0,-0.004140181942507771,0.004157394311363563,0.051165026,0.095540225,0.001735201,384,4259560,4084948,-174612,-0.04099296640967612,8175059,7735327,-439732,-0.053789458889532175,2162,2354,192,0.08880666049953746,2156,2214,58,0.026901669758812616,360,383,23,0.06388888888888888
COL,0007,time_shortest,True,True,True,551,True,18700980493813844238000,18700980493813844238000,18953481641743859220000,18953481641743859220000,0.0,0.0,0.01526917055926344,0.0,0.013502027234002015,0.013502027234002015,0.0,0.050468191,0.105344861,0.001892158,2758,4634630,4166299,-468331,-0.10105035353415483,6088345,6170550,82205,0.013502027234002015,3434,2534,-900,-0.262085032032615,4168,3356,-812,-0.1948176583493282,706,571,-135,-0.19121813031161472
COL,0008,time_priority,True,True,True,1,True,2705898792497167141559760,2703403017111847455819620,2777988907271639755796800,3744396779837200824753960,0.11318931791296323,0.11211599331586872,0.14419214527072133,0.0009231976769730846,0.02758963043530053,0.026641837076228372,0.3478803929115412,0.055917762,0.101334282,0.006061495,2788,3034444,3039371,4927,0.0016236911935102443,3921057,4115569,194512,0.049607031981427456,8308,8454,146,0.017573423206547905,4016,3994,-22,-0.005478087649402391,762,755,-7,-0.009186351706036745
COL,0008,stable_priority,True,True,True,1,True,2783297016851717291702940,2764665194621650346538240,2806101035560069853422530,3432169818704243893688640,0.20917061682655816,0.20115787929983486,0.21897763485239832,0.006739268923525745,0.014987652399657051,0.008193167516899426,0.2231098507182643,0.051374734,0.093992109,0.001694955,2258,2938094,2917542,-20552,-0.0069950110513822905,5176125,4790196,-385929,-0.07455944359921757,8404,8068,-336,-0.03998096144693003,3134,3596,462,0.14741544352265476,612,679,67,0.10947712418300654
COL,0008,balanced,True,True,True,1,True,2970766195910722530183040,2961663277825374015525760,3001338870892345205609880,3496567137377972982625920,0.177055404605085,0.17314063489311046,0.19020338428697797,0.0030735830617558955,0.013396388902152079,0.010291175059049125,0.16500244983612553,0.05086999,0.093555888,0.001957507,2129,2889739,2917633,27894,0.009652774869979607,4459691,4744329,284638,0.06382460130085246,8532,8130,-402,-0.047116736990154715,3534,3588,54,0.015280135823429542,664,678,14,0.02108433734939759
COL,0008,time_shortest,True,True,True,1,True,2326341288121947877914000,2326341288121947877914000,2458185111532376425584000,3992226422296428666882000,0.0,0.0,0.05670030222822828,0.0,0.0566743255100226,0.0566743255100226,0.6240544308755356,0.05022382,0.102406514,0.00204994,4343,3110713,3039058,-71655,-0.023034911931766124,3885269,4105464,220195,0.0566743255100226,7652,8468,816,0.10663878724516467,4534,4094,-440,-0.09704455227172475,858,771,-87,-0.10139860139860139
COL,0009,time_priority,True,True,True,10,True,3863072802948290,3863072802948290,3882250671222010,3882250671222010,0.2537119856887299,0.2537119856887299,0.345740874660949,0.0,0.0049644076754348215,0.0049644076754348215,0.0,0.056088022,0.102523117,0.004646471,16,176978,137605,-39373,-0.2224739798167004,339981,344019,4038,0.01187713431044676,259,167,-92,-0.3552123552123552,236,268,32,0.13559322033898305,42,47,5,0.11904761904761904
COL,0009,stable_priority,True,True,False,10,False,1348864023444405,1348864023444405,1348864023444405,1348864023444405,0.21459705927787343,0.21459705927787343,0.21459705927787343,0.0,0.0,0.0,0.0,0.049977256,0.093225564,0.001122032,0,138489,138489,0,0.0,346226,346226,0,0.0,177,177,0,0.0,228,228,0,0.0,41,41,0,0.0
COL,0009,balanced,True,True,False,10,False,1679093256847980,1679093256847980,1679093256847980,1679093256847980,0.22587238971778453,0.22587238971778453,0.22587238971778453,0.0,0.0,0.0,0.0,0.05004138,0.094340454,0.001811301,0,138489,138489,0,0.0,346226,346226,0,0.0,177,177,0,0.0,228,228,0,0.0,41,41,0,0.0
COL,0009,time_shortest,True,True,True,10,True,5988379912538400,5988379912538400,6054396683805600,6054396683805600,0.0,0.0,0.31679486095849885,0.0,0.011024145466952564,0.011024145466952564,0.0,0.049838048,0.094958777,0.000987339,17,176978,168655,-8323,-0.04702844421340505,339981,343729,3748,0.011024145466952564,259,269,10,0.03861003861003861,236,294,58,0.2457627118644068,42,51,9,0.21428571428571427
COL,0010,time_priority,True,True,False,12,True,226949830143734191452840,226651540207049352499390,226651540207049352499390,226949830143734191452840,0.2108886559893431,0.20927592985658558,0.20927592985658558,0.0013160728420920807,0.0,-0.001314343070871315,0.0013160728420920807,0.056217324,0.103019285,0.006325591,553,3490180,3497401,7221,0.0020689477333547266,4261697,4186117,-75580,-0.017734719291399647,2803,2883,80,0.028540849090260435,3051,3057,6,0.0019665683382497543,548,552,4,0.0072992700729927005
COL,0010,stable_priority,True,True,False,12,True,272645500503172756967560,265723516442788850139720,267415199148845147672670,272645500503172756967560,0.2888218989884298,0.25139769115634714,0.2605438961497576,0.026049572702663795,0.006366326656754606,-0.019183523456924773,0.019558728789444715,0.050890755,0.099848422,0.001507593,1317,3490296,3456373,-33923,-0.009719232981959123,4920424,5728996,808572,0.1643297406890138,2757,2579,-178,-0.06456293072179906,2597,2549,-48,-0.018482864844050827,482,473,-9,-0.01867219917012448
COL,0010,balanced,True,True,False,12,True,297550278775404860075140,287859550342042721248680,295985689955220955239400,297550278775404860075140,0.29909234846396027,0.24669872377908877,0.2906332857635085,0.03366478000068904,0.02822952930872896,-0.005258233420661247,0.005286028592870852,0.057867629,0.101552701,0.002225357,3521,3034091,3429678,395587,0.13038073017585827,5208355,5245226,36871,0.00707920255051739,3319,2715,-604,-0.1819825248568846,2597,2519,-78,-0.030034655371582595,493,468,-25,-0.05070993914807302
COL,0010,time_shortest,True,True,True,12,True,133657562203340573336000,133657562203340573336000,145783296255043875070000,149416672490745507166000,0.0,0.0,0.06555865880487706,0.0,0.09072239424250278,0.09072239424250278,0.024923131312281074,0.050664373,0.108022336,0.004299617,12823,3152180,3499267,347087,0.11011014599420084,3812212,4158065,345853,0.09072239424250278,3033,2919,-114,-0.03758654797230465,4615,3261,-1354,-0.2933911159263272,855,578,-277,-0.32397660818713453
COL,0011,time_priority,True,True,True,7,True,109658492187712383634880,109615178387686107321020,109903739871656940122580,134126499305674154943700,0.08513926793126424,0.08457985925682261,0.08830670375315183,0.0003951441822507865,0.002632495683674854,0.002236467774194303,0.2203997740413929,0.056070616,0.101722204,0.005629396,752,1812076,1808248,-3828,-0.0021124941779483864,2901234,2937889,36655,0.012634279068837606,6328,6300,-28,-0.004424778761061947,3028,2968,-60,-0.019815059445178335,575,562,-13,-0.022608695652173914
COL,0011,stable_priority,True,True,True,7,True,101408687697120919728875,101403360738614104942500,101604352159231373129600,114208946944763923530875,0.14694021970064491,0.1468714206851973,0.14946727568091311,5.253236646215312e-05,0.00198209821798077,0.0019294644921828378,0.1240556582239607,0.050876097,0.096653576,0.001495777,647,1779988,1780917,929,0.0005219136308784104,3026419,3042992,16573,0.005476108893051491,6206,6242,36,0.005800837898807605,2900,2896,-4,-0.001379310344827586,540,539,-1,-0.001851851851851852
COL,0011,balanced,True,True,True,7,True,114025087895032643857700,114025087895032643857700,114160498519460746404820,133346533263299390642900,0.11785681129365064,0.11785681129365064,0.11960567373173467,0.0,0.0011875511514865627,0.0011875511514865627,0.16806193904775243,0.050598261,0.095862981,0.001741359,569,1779988,1780078,90,5.0562138621159244e-05,3026419,3038867,12448,0.004113111898914196,6206,6250,44,0.007089912987431518,2900,2896,-4,-0.001379310344827586,540,539,-1,-0.001851851851851852
COL,0011,time_shortest,True,True,True,7,True,101232996075826008124500,101232996075826008124500,101972353272921814666500,131898719392000025305500,0.0,0.0,0.009548985065160045,0.0,0.007303519857715263,0.007303519857715263,0.293475291670306,0.050960531,0.107644929,0.001819942,1350,1875127,1862113,-13014,-0.006940329908320876,2852871,2873707,20836,0.007303519857715263,6764,6792,28,0.004139562389118865,3280,3250,-30,-0.009146341463414634,619,611,-8,-0.012924071082390954
COL,0012,time_priority,True,True,True,4,True,220374649250149140423410,220357631899963274963700,227875231931619750894010,285124241779328256057890,0.15198242214860289,0.15189967930912776,0.18845223102039207,7.722605311710239e-05,0.034115451172888236,0.03403559668497367,0.25122962843494834,0.055493213,0.095209649,0.009237594,15295,5852636,5959210,106574,0.01820957257550273,7477918,7803538,325620,0.043544205753526584,13632,14014,382,0.028022300469483567,8286,8540,254,0.030654115375331886,1561,1607,46,0.029468289557975657
COL,0012,stable_priority,True,True,True,4,True,256171108636878919574040,255962816272688084109480,257959712667257078589855,281262637885752965855115,0.27413355233857906,0.2731207799935373,0.2828302163052796,0.0008137602454292921,0.007801509702259315,0.0069820677276823395,0.0903355216888243,0.050004876,0.085957537,0.002428378,5550,5998139,6085937,87798,0.014637540077013888,9202417,9771626,569209,0.06185429327968946,14502,14730,228,0.015721969383533305,7100,6982,-118,-0.016619718309859154,1332,1313,-19,-0.014264264264264264
COL,0012,balanced,True,True,True,4,True,269447223929956260515840,268418660822100340006680,269326493141794012108880,288736386176303749573380,0.26134245157112806,0.2563413067869039,0.2607554266750364,0.0038319359194539035,0.0033821505439048274,-0.00044806840612925667,0.07206826483383084,0.049620208,0.083973131,0.001837841,3461,5998139,5798800,-199339,-0.033233474582699735,9202417,10576641,1374224,0.14933294155220309,14502,18990,4488,0.3094745552337609,7100,5974,-1126,-0.15859154929577465,1332,1142,-190,-0.14264264264264265
COL,0012,time_shortest,True,True,True,4,True,162536117450908029976000,162536117450908029976000,169599860868946253054400,281512097382352762542400,0.0,0.0,0.03434578129664769,0.0,0.04345953089578221,0.04345953089578221,0.659860426417942,0.04949086,0.097727161,0.00484331,16221,5878467,5985203,106736,0.01815711477158926,7430545,7753473,322928,0.04345953089578221,13706,14060,354,0.025828104479789872,8488,8758,270,0.03180961357210179,1583,1633,50,0.03158559696778269
COL,0013,time_priority,True,True,True,4,True,216121993475693478233170,215856079875696480934830,236182070898336179394550,311984447895697525836290,0.08202406337199951,0.08125656957747836,0.13992251211499676,0.0012319022941124805,0.09416455183631929,0.09281830645754613,0.3209489048387176,0.056901143,0.104596832,0.01034567,19207,4092588,4233140,140552,0.034343061163254154,5395244,6096548,701304,0.1299855947200905,14005,14839,834,0.05955016065690825,4590,5054,464,0.10108932461873639,920,998,78,0.08478260869565217
COL,0013,stable_priority,True,True,True,4,True,323753629774883380960820,318693810287102296412310,343972214378932919082390,400667126267788480729160,0.15834033306073933,0.14373641638136303,0.2166962735533807,0.01587674226626126,0.07931877958049457,0.062450526402153976,0.16482410357250044,0.050490783,0.097056117,0.005999675,21390,4327963,4443829,115866,0.026771485800594876,6546933,7194907,647974,0.09897367209959228,11979,12417,438,0.03656398697721012,5154,5638,484,0.09390764454792394,1002,1099,97,0.0968063872255489
COL,0013,balanced,True,True,True,4,True,288368236073420459849000,288270737846279728955980,310960753394577966573420,346192596686170301616080,0.12810579521534254,0.1278243907128719,0.19331350496315425,0.0003382175654357321,0.07871078319575288,0.07834606761406725,0.1132999676228809,0.050446504,0.098301728,0.006512532,20759,4164548,4267189,102641,0.024646372187329815,5546683,6235253,688570,0.12414086040251444,14215,14939,724,0.05093211396412241,4378,4936,558,0.12745545911375056,877,973,96,0.10946408209806158
