dataset,query_id,objective_count,method,epsilon,status,certified,paths,reference_kind,reference_size,reference_configurations,empirical_epsilon,load_seconds,preprocess_seconds,search_seconds,total_seconds,peak_rss_mb,expanded,file
COL,0021,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,5,exact,81,2,0.014550385542782207,0.969635017,0.766144527,0.008651548,1.746464254,89,0,COL_0021_m2_e0.2_dacb3c3e9f2b1283.json
COL,0021,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,9,unavailable_single_config,9,1,,0.970204563,0.866700648,0.009469585,1.848768994,89,0,COL_0021_m3_e0.2_a8494d147e11a1e3.json
COL,0021,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.970070003,1.039893955,0.008117936,2.020176002,89,0,COL_0021_m5_e0.2_79b469634beffad0.json
COL,0022,2,NAMOA_dr_goal_epsilon,0.0,exact,True,870,exact,870,2,0.0,0.778267732,0.956840347,1.013882743,2.75339719,387,854430,COL_0022_m2_e0.0_70e17d5567fb0c02.json
COL,0022,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,8,exact,870,2,0.035862009378239135,0.971012518,1.22630873,0.009019133,2.208665067,89,0,COL_0022_m2_e0.2_d061f81f65d987b9.json
COL,0022,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,12,unavailable_single_config,12,1,,0.825557254,1.02709434,0.007468639,1.862236419,89,0,COL_0022_m3_e0.2_25a43fa82f322c78.json
COL,0022,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,12,unavailable_single_config,12,1,,0.790499057,1.174591971,30.00656166,31.99005151,563,3952988,COL_0022_m5_e0.2_d843a0020bf7d2bf.json
COL,0023,2,NAMOA_dr_goal_epsilon,0.0,exact,True,25,exact,25,2,0.0,0.964117687,1.287957452,0.013295146,2.267032802,548,18147,COL_0023_m2_e0.0_7e59fab05ee052c5.json
COL,0023,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,4,exact,25,2,0.003086025199543041,0.969293498,1.377844295,0.007692092,2.356776835,89,0,COL_0023_m2_e0.2_724de666e7d1f483.json
COL,0023,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.962199791,1.464863689,0.008014015,2.437503481,89,0,COL_0023_m3_e0.2_827e73a5f6c6cf22.json
COL,0023,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,10,unavailable_single_config,10,1,,1.01499684,1.952886087,30.00382584,32.9885563,323,3175993,COL_0023_m5_e0.2_5dfa3badd1ad8978.json
COL,0024,2,NAMOA_dr_goal_epsilon,0.0,exact,True,9,exact,9,2,0.0,0.959799622,0.648617279,0.007524249,1.617474823,555,1420,COL_0024_m2_e0.0_30784c4ec82bd6ba.json
COL,0024,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,3,exact,9,2,0.0010288087429859427,0.805949666,0.599035524,0.007157679,1.414196232,89,0,COL_0024_m2_e0.2_76d11cc590175394.json
COL,0024,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,8,unavailable_single_config,8,1,,0.800231499,0.755373132,0.43484078,1.995537556,155,534608,COL_0024_m3_e0.2_daadf869876e8351.json
COL,0024,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.961720049,0.967379756,14.4549064,16.39849051,323,2798092,COL_0024_m5_e0.2_5ceb53d7d4a3a10a.json
COL,0025,2,NAMOA_dr_goal_epsilon,0.0,exact,True,258,exact,258,2,0.0,0.813376629,1.32032225,0.701042443,2.839770481,573,659192,COL_0025_m2_e0.0_4d439f6917407333.json
COL,0025,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,exact,258,2,0.005698144590060572,0.803471887,1.195747943,0.007041067,2.009251319,90,0,COL_0025_m2_e0.2_ef8f4a997ccae559.json
COL,0025,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.963562485,1.267927554,1.04509599,3.286056499,211,1244219,COL_0025_m3_e0.2_0ebdc50ab4db38bd.json
COL,0025,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,12,unavailable_single_config,12,1,,0.95677756,1.343622266,30.00804692,32.33291704,576,4915172,COL_0025_m5_e0.2_1d2f529bd9cc5153.json
COL,0026,2,NAMOA_dr_goal_epsilon,0.0,exact,True,176,exact,176,2,0.0,0.806908693,1.02672863,1.037971369,2.87625513,572,871343,COL_0026_m2_e0.0_9102506487d1680c.json
COL,0026,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,exact,176,2,0.007378579101579907,1.023083002,1.50469495,0.011131075,2.542658996,91,0,COL_0026_m2_e0.2_c5fa6d0f70eec4d0.json
COL,0026,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.783041423,1.203740908,0.064461718,2.053416341,91,101800,COL_0026_m3_e0.2_8fabcbbba9776b29.json
COL,0026,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,11,unavailable_single_config,11,1,,0.795857537,1.259379756,30.00322349,32.07889602,547,4204845,COL_0026_m5_e0.2_d0fabdb05f14516e.json
COL,0027,2,NAMOA_dr_goal_epsilon,0.0,exact,True,197,exact,197,2,0.0,0.805177467,0.867128485,0.164295618,1.839101108,576,268586,COL_0027_m2_e0.0_e21f38ec080e4825.json
COL,0027,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,4,exact,197,2,0.008522553786051157,0.973001839,1.085342516,0.00834587,2.068732773,95,0,COL_0027_m2_e0.2_c39be3f1a3178c6b.json
COL,0027,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,9,unavailable_single_config,9,1,,0.811291003,1.099556599,0.006995707,1.919695181,96,0,COL_0027_m3_e0.2_749f31cfd51aec12.json
COL,0027,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.794342097,1.156458739,0.00782843,1.960861851,96,0,COL_0027_m5_e0.2_148fa7a0b1dd9cb9.json
COL,0028,2,NAMOA_dr_goal_epsilon,0.0,exact,True,2702,exact,2702,2,0.0,0.947136162,1.104285168,15.2582175,17.32489686,576,4426975,COL_0028_m2_e0.0_9ff293c3fd3be2c4.json
COL,0028,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,exact,2702,2,0.048620548768275595,0.84510377,1.313536597,0.009511889,2.171437709,96,0,COL_0028_m2_e0.2_73546062101f0639.json
COL,0028,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,1.015211251,1.383544713,0.009559335,2.411790776,98,0,COL_0028_m3_e0.2_307b7f3a22e97616.json
COL,0028,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,11,unavailable_single_config,11,1,,0.820001937,1.068843514,30.00228899,31.91741488,549,4806371,COL_0028_m5_e0.2_65a584e821f5a6dd.json
COL,0029,2,NAMOA_dr_goal_epsilon,0.0,exact,True,30,exact,30,2,0.0,0.961741362,0.667580666,0.014742351,1.646393146,576,16274,COL_0029_m2_e0.0_a549047d0991c8df.json
COL,0029,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,4,exact,30,2,0.008738184086922729,0.82102707,0.537780619,0.007814219,1.369329032,98,0,COL_0029_m2_e0.2_bb55794cab5078fa.json
COL,0029,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,9,unavailable_single_config,9,1,,0.813408498,0.601456731,0.00976892,1.426833573,98,5470,COL_0029_m3_e0.2_7c7fd81a455948b0.json
COL,0029,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,11,unavailable_single_config,11,1,,0.968140252,0.909649634,0.08973951,1.969819386,99,81513,COL_0029_m5_e0.2_b55e9df943972698.json
COL,0030,2,NAMOA_dr_goal_epsilon,0.05,epsilon_cover,True,7,exact,844,5,0.022629475524947207,0.991803933,1.716570654,0.010791685,2.721752576,119,0,COL_0030_m2_e0.05_49907b243be81ce3.json
COL,0030,2,NAMOA_dr_goal_epsilon,0.0,exact,True,844,exact,844,5,0.0,0.806092196,1.365420642,1.817991623,3.996696361,211,1294144,COL_0030_m2_e0.0_410127fd9d2740a7.json
COL,0030,2,NAMOA_dr_goal_epsilon,0.1,epsilon_cover,True,7,exact,844,5,0.022629475524947207,0.993275721,1.684925834,0.008467216,2.688723745,119,0,COL_0030_m2_e0.1_ec98e2fdaa820ad9.json
COL,0030,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,7,exact,844,5,0.022629475524947207,0.842411254,1.811829107,0.009208662,2.66680083,100,0,COL_0030_m2_e0.2_6a1cfc0246d05882.json
COL,0030,2,weighted_seeds,0.0,seed_only,False,7,exact,844,5,0.022629475524947207,0.970823625,1.555134152,0,2.525960366,119,0,COL_0030_m2_seed_db061eebdf9c86bb.json
COL,0030,3,NAMOA_dr_goal_epsilon,0.05,epsilon_cover,True,11,pooled_empirical,11,4,0.0,0.800334339,1.410823222,0.554926328,2.773212081,155,846466,COL_0030_m3_e0.05_5f305616098a7703.json
COL,0030,3,NAMOA_dr_goal_epsilon,0.1,epsilon_cover,True,10,pooled_empirical,11,4,0.051156950521317635,0.990426398,1.738115276,0.008393831,2.739532388,119,0,COL_0030_m3_e0.1_3fcd272f36f863ed.json
COL,0030,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,pooled_empirical,11,4,0.051156950521317635,0.786700344,1.411093274,0.007536417,2.207418212,100,0,COL_0030_m3_e0.2_0ae2497ce006154d.json
COL,0030,3,weighted_seeds,0.0,seed_only,False,10,pooled_empirical,11,4,0.051156950521317635,0.801323913,1.40082436,0,2.202151383,119,0,COL_0030_m3_seed_eae173046d1c5d76.json
COL,0030,5,NAMOA_dr_goal_epsilon,0.05,time_limit,False,11,pooled_empirical,11,4,0.0,0.99550462,1.692645961,30.00273837,32.73323499,555,5170552,COL_0030_m5_e0.05_6b63d6c30c5daa71.json
COL,0030,5,NAMOA_dr_goal_epsilon,0.1,time_limit,False,11,pooled_empirical,11,4,0.0,0.826321197,1.586055065,30.00769984,32.44732445,555,5013482,COL_0030_m5_e0.1_4410c80b49237cd9.json
COL,0030,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,11,pooled_empirical,11,4,0.0,1.014651344,2.01274292,30.0084933,33.06629536,560,3876667,COL_0030_m5_e0.2_25e6440569125da1.json
COL,0030,5,weighted_seeds,0.0,seed_only,False,11,pooled_empirical,11,4,0.0,0.955246611,1.515451415,0,2.470700463,119,0,COL_0030_m5_seed_4d863a2da16efa4f.json
NY,0001,2,NAMOA_dr_goal_epsilon,0.05,epsilon_cover,True,3,exact,88,5,0.02790950412103399,0.681291697,0.659380765,0.004641088,1.346047644,63,58,NY_0001_m2_e0.05_97e1b61884105e22.json
NY,0001,2,NAMOA_dr_goal_epsilon,0.0,exact,True,88,exact,88,5,0.0,0.745538261,0.625740193,0.045883159,1.418251659,63,77662,NY_0001_m2_e0.0_05cf609686c27179.json
NY,0001,2,NAMOA_dr_goal_epsilon,0.1,epsilon_cover,True,3,exact,88,5,0.02790950412103399,0.746766539,0.624464864,0.004606592,1.376631044,63,0,NY_0001_m2_e0.1_5a93f10a6335629a.json
NY,0001,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,3,exact,88,5,0.02790950412103399,0.729643978,0.671231966,0.004381706,1.40598465,63,0,NY_0001_m2_e0.2_b10fe31317fde4be.json
NY,0001,2,weighted_seeds,0.0,seed_only,False,3,exact,88,5,0.02790950412103399,0.744984855,0.629522351,0,1.374509096,63,0,NY_0001_m2_seed_7151fb9ec3c74816.json
NY,0001,3,NAMOA_dr_goal_epsilon,0.05,epsilon_cover,True,13,pooled_empirical,13,4,0.0,0.741003778,0.603467193,2.982752799,4.341900342,297,2284009,NY_0001_m3_e0.05_121bfe664cb07e8f.json
NY,0001,3,NAMOA_dr_goal_epsilon,0.1,epsilon_cover,True,9,pooled_empirical,13,4,0.05179282868525892,0.744002475,0.515064158,0.020158347,1.280476621,63,37452,NY_0001_m3_e0.1_db6419631325b760.json
NY,0001,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,9,pooled_empirical,13,4,0.05179282868525892,0.728583637,0.644108781,0.004439004,1.378401768,63,0,NY_0001_m3_e0.2_54505df60f084fed.json
NY,0001,3,weighted_seeds,0.0,seed_only,False,9,pooled_empirical,13,4,0.05179282868525892,0.739715255,0.596222161,0,1.335939491,63,0,NY_0001_m3_seed_8072455feebf79bc.json
NY,0001,5,NAMOA_dr_goal_epsilon,0.05,time_limit,False,14,pooled_empirical,15,4,0.04907975460122693,0.56037027,0.637513918,30.00273471,31.23460574,548,5057370,NY_0001_m5_e0.05_8ea5d794bd1d7347.json
NY,0001,5,NAMOA_dr_goal_epsilon,0.1,epsilon_cover,True,12,pooled_empirical,15,4,0.050682261208577106,0.738581633,0.686588543,21.16215428,22.61076432,545,3831299,NY_0001_m5_e0.1_e92d372f5e361d7f.json
NY,0001,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,11,pooled_empirical,15,4,0.10224948875255624,0.77002297,0.720035738,0.005405811,1.496582171,63,0,NY_0001_m5_e0.2_e74d58008c22afb7.json
NY,0001,5,weighted_seeds,0.0,seed_only,False,11,pooled_empirical,15,4,0.10224948875255624,0.761456468,0.826694282,0,1.588154642,63,0,NY_0001_m5_seed_574cd9358ec5a0e7.json
NY,0002,2,NAMOA_dr_goal_epsilon,0.0,exact,True,21,exact,21,2,0.0,0.773401271,0.258393719,0.005995651,1.038694553,63,3798,NY_0002_m2_e0.0_af3a9c277dcb9168.json
NY,0002,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,4,exact,21,2,0.01319104869390908,0.802438234,0.327664247,0.006131573,1.137938446,63,0,NY_0002_m2_e0.2_f8d899b87e0f0be8.json
NY,0002,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.769385167,0.344393143,0.00530638,1.120055665,63,0,NY_0002_m3_e0.2_ae06322b553e7a5e.json
NY,0002,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,9,unavailable_single_config,9,1,,0.768314968,0.470905285,0.00491205,1.244941644,63,0,NY_0002_m5_e0.2_848ef55b844d5847.json
NY,0003,2,NAMOA_dr_goal_epsilon,0.0,exact,True,498,exact,498,2,0.0,0.772496822,1.001920407,3.483218674,5.266518446,297,2433465,NY_0003_m2_e0.0_a4e6fc6d4c3b7e9c.json
NY,0003,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,exact,498,2,0.029793759763805383,0.767200478,1.029325557,0.006239975,1.804350379,63,0,NY_0003_m2_e0.2_d0e7ef15ef5df7ed.json
NY,0003,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.764681391,1.022230163,0.005833785,1.794061619,63,0,NY_0003_m3_e0.2_97c65eb704495902.json
NY,0003,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,11,unavailable_single_config,11,1,,0.754657611,1.232552468,30.0052569,32.02825208,539,3482926,NY_0003_m5_e0.2_6b309c5819d89f87.json
NY,0004,2,NAMOA_dr_goal_epsilon,0.0,exact,True,5,exact,5,2,0.0,0.771102059,0.588172837,0.004351343,1.364353207,63,818,NY_0004_m2_e0.0_7a92aab37eb2f003.json
NY,0004,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,3,exact,5,2,0.017689953674325576,0.755013946,0.7385655,0.00640923,1.501667535,63,0,NY_0004_m2_e0.2_9c61545563a18707.json
NY,0004,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,8,unavailable_single_config,8,1,,0.74878073,0.730997857,0.005896383,1.487263836,63,0,NY_0004_m3_e0.2_dfe9257fceecdaad.json
NY,0004,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,9,unavailable_single_config,9,1,,0.749416044,0.820687921,0.005389918,1.577074796,63,0,NY_0004_m5_e0.2_a88743cb04b1c030.json
NY,0005,2,NAMOA_dr_goal_epsilon,0.0,exact,True,41,exact,41,2,0.0,0.771416485,0.367969448,0.012534774,1.152824292,63,17219,NY_0005_m2_e0.0_be985f0c8b6fe99d.json
NY,0005,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,5,exact,41,2,0.06366118080731686,0.547677711,0.354197245,0.005261684,0.908092762,63,0,NY_0005_m2_e0.2_e003f7a0a657f32c.json
NY,0005,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,9,unavailable_single_config,9,1,,0.752047287,0.432253783,0.047191419,1.233200344,63,65808,NY_0005_m3_e0.2_517d9f3c55fd37df.json
NY,0005,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.754011224,0.559974777,5.078587592,6.400390999,184,1386830,NY_0005_m5_e0.2_4792470042d8789e.json
NY,0006,2,NAMOA_dr_goal_epsilon,0.0,exact,True,74,exact,74,2,0.0,0.7714246,0.408197829,0.02460963,1.205514683,63,40223,NY_0006_m2_e0.0_e0002277a155e745.json
NY,0006,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,7,exact,74,2,0.037880061806148335,0.743728469,0.519696839,0.005827415,1.270774713,63,0,NY_0006_m2_e0.2_4a177d18ee274eaf.json
NY,0006,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.673347448,0.469228607,0.005654959,1.149107857,63,2250,NY_0006_m3_e0.2_72fa23222c9f94ce.json
NY,0006,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,11,unavailable_single_config,11,1,,0.681815324,0.591931983,0.043920184,1.318952694,63,52527,NY_0006_m5_e0.2_46567795e9935111.json
NY,0007,2,NAMOA_dr_goal_epsilon,0.0,exact,True,54,exact,54,2,0.0,0.770025174,0.969580533,0.07742457,1.818262292,63,88402,NY_0007_m2_e0.0_15d42ad4f689596f.json
NY,0007,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,exact,54,2,0.020365973609648647,0.70707421,1.202400917,0.006253432,1.917674807,63,0,NY_0007_m2_e0.2_2d56c746ec1c5685.json
NY,0007,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,11,unavailable_single_config,11,1,,0.683709667,1.028240614,0.142657692,1.856511047,68,151478,NY_0007_m3_e0.2_001ddc16d472b7be.json
NY,0007,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,12,unavailable_single_config,12,1,,0.679485519,0.977038292,30.00587731,31.71441817,570,3501756,NY_0007_m5_e0.2_8ce9e274011bb336.json
NY,0008,2,NAMOA_dr_goal_epsilon,0.0,exact,True,33,exact,33,2,0.0,0.768737441,0.806562227,0.027688972,1.604074726,63,37532,NY_0008_m2_e0.0_b9b785bea3eec4c5.json
NY,0008,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,5,exact,33,2,0.024994361699248513,0.710988412,1.017053436,0.00575064,1.735435569,63,0,NY_0008_m2_e0.2_0847feead9829df3.json
NY,0008,3,NAMOA_dr_goal_epsilon,0.2,time_limit,False,10,unavailable_single_config,10,1,,0.673218755,0.863016214,30.00283469,31.58516384,970,7454069,NY_0008_m3_e0.2_a53019a84d4f456f.json
NY,0008,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,12,unavailable_single_config,12,1,,0.574969292,0.760980911,30.00703424,31.36522175,330,3358654,NY_0008_m5_e0.2_f3e347551ca9475c.json
NY,0009,2,NAMOA_dr_goal_epsilon,0.0,exact,True,139,exact,139,2,0.0,0.767259912,1.063499425,0.24312483,2.076531809,92,285246,NY_0009_m2_e0.0_1b49ab73a11d84ef.json
NY,0009,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,5,exact,139,2,0.02325911999726693,0.684004308,1.072472637,0.004443599,1.762049374,63,0,NY_0009_m2_e0.2_505e1979df7f1c69.json
NY,0009,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.683753808,1.073822406,0.004781405,1.763351038,63,0,NY_0009_m3_e0.2_2be2637f545f3e62.json
NY,0009,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.713470108,1.303090012,10.07080115,12.10376661,307,2078925,NY_0009_m5_e0.2_e0e2a961895d8063.json
NY,0010,2,NAMOA_dr_goal_epsilon,0.0,exact,True,8,exact,8,2,0.0,0.719010389,0.262690672,0.003865672,0.986752898,63,227,NY_0010_m2_e0.0_c4a12954765ffc05.json
NY,0010,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,4,exact,8,2,0.044018307645647736,0.713521531,0.277902836,0.004487888,0.997421942,63,0,NY_0010_m2_e0.2_41f5b2ffe578d56c.json
NY,0010,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,unavailable_single_config,6,1,,0.719231049,0.385638774,0.006347703,1.113072782,63,0,NY_0010_m3_e0.2_88370b20bd87fc39.json
NY,0010,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,unavailable_single_config,6,1,,0.670876575,0.434241482,0.005384462,1.111850934,63,0,NY_0010_m5_e0.2_b9e307048f1984c4.json
NY,0011,2,NAMOA_dr_goal_epsilon,0.0,exact,True,115,exact,115,2,0.0,0.746227249,0.811276702,0.127848335,1.688067825,69,157465,NY_0011_m2_e0.0_1d24a131b8ec6b02.json
NY,0011,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,7,exact,115,2,0.03715897386117906,0.675852763,0.699320069,0.004390091,1.380445868,63,0,NY_0011_m2_e0.2_d3d7fc1acd053c1b.json
NY,0011,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,9,unavailable_single_config,9,1,,0.67434205,0.692033089,10.11992065,11.50904047,521,3942437,NY_0011_m3_e0.2_f8e300eee05c2901.json
NY,0011,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,11,unavailable_single_config,11,1,,0.707493124,0.986789891,30.00018819,31.72548595,522,3949659,NY_0011_m5_e0.2_aa4e527833bcedf2.json
NY,0012,2,NAMOA_dr_goal_epsilon,0.0,exact,True,41,exact,41,2,0.0,0.716653557,0.654001329,0.012119989,1.384422326,63,14699,NY_0012_m2_e0.0_4ec582820fa41060.json
NY,0012,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,exact,41,2,0.03646008862260497,0.712517533,0.698501302,0.006009619,1.418681641,63,0,NY_0012_m2_e0.2_b7eb0431ed18048b.json
NY,0012,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,11,unavailable_single_config,11,1,,0.675207688,0.579308137,0.013952617,1.269716124,63,21391,NY_0012_m3_e0.2_23606c3efede9c4b.json
NY,0012,5,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,14,unavailable_single_config,14,1,,0.705279193,0.840844812,7.763223279,9.353820549,201,1830397,NY_0012_m5_e0.2_5ab98a7a18175622.json
NY,0013,2,NAMOA_dr_goal_epsilon,0.0,exact,True,221,exact,221,2,0.0,0.744534041,0.926841025,0.347677395,2.022641144,91,296990,NY_0013_m2_e0.0_9874a321ef4b2b80.json
NY,0013,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,exact,221,2,0.02543037067168963,0.607190006,0.884327672,0.004730299,1.497792278,63,0,NY_0013_m2_e0.2_1257dd99189a4cbb.json
NY,0013,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,10,unavailable_single_config,10,1,,0.675245724,0.838677732,3.349742863,4.876649852,297,2140906,NY_0013_m3_e0.2_b9064b3658e2bb47.json
NY,0013,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,10,unavailable_single_config,10,1,,0.691995701,0.879249268,30.00261784,31.59631631,560,3983503,NY_0013_m5_e0.2_290da42abe698e91.json
NY,0014,2,NAMOA_dr_goal_epsilon,0.0,exact,True,85,exact,85,2,0.0,0.763006132,0.676046998,0.01678446,1.456800585,63,21473,NY_0014_m2_e0.0_b8a0f223630aafcd.json
NY,0014,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,6,exact,85,2,0.020010616228898215,0.686474165,0.607735338,0.004455312,1.299775089,63,0,NY_0014_m2_e0.2_4101b2534d38a25a.json
NY,0014,3,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,11,unavailable_single_config,11,1,,0.682608324,0.767066475,18.60723793,20.11142919,521,6296261,NY_0014_m3_e0.2_0676e50516cb9226.json
NY,0014,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,11,unavailable_single_config,11,1,,0.676595716,0.815514271,30.00044127,31.51322876,540,3792976,NY_0014_m5_e0.2_6102ec14ab8cd20d.json
NY,0015,2,NAMOA_dr_goal_epsilon,0.05,epsilon_cover,True,7,exact,59,5,0.01203947761009383,0.761759179,1.060356949,0.005682424,1.829139331,63,5,NY_0015_m2_e0.05_73c3ced0d8ca8979.json
NY,0015,2,NAMOA_dr_goal_epsilon,0.0,exact,True,59,exact,59,5,0.0,0.743654335,1.073750039,0.033138547,1.852377588,63,44854,NY_0015_m2_e0.0_22a7c34080cfb40e.json
NY,0015,2,NAMOA_dr_goal_epsilon,0.1,epsilon_cover,True,7,exact,59,5,0.01203947761009383,0.759868794,1.06778177,0.005235654,1.834410462,63,0,NY_0015_m2_e0.1_c5c6569f0f94cd46.json
NY,0015,2,NAMOA_dr_goal_epsilon,0.2,epsilon_cover,True,7,exact,59,5,0.01203947761009383,0.70933322,1.182970655,0.006100746,1.900203249,63,0,NY_0015_m2_e0.2_c556a89292704a31.json
NY,0015,2,weighted_seeds,0.0,seed_only,False,7,exact,59,5,0.01203947761009383,0.752048609,1.060694855,0,1.81274688,63,0,NY_0015_m2_seed_24ea4c257522916b.json
NY,0015,3,NAMOA_dr_goal_epsilon,0.05,time_limit,False,12,pooled_empirical,12,4,0.0,0.730425168,0.944718494,30.00444738,31.71527551,969,6766590,NY_0015_m3_e0.05_8269912d84e81d27.json
NY,0015,3,NAMOA_dr_goal_epsilon,0.1,time_limit,False,11,pooled_empirical,12,4,0.050468637346791745,0.751098868,1.092517714,30.00349952,31.89072645,521,5829956,NY_0015_m3_e0.1_f9e9f36b426295f5.json
NY,0015,3,NAMOA_dr_goal_epsilon,0.2,time_limit,False,11,pooled_empirical,12,4,0.050468637346791745,0.604631614,1.06916071,30.00534953,31.72006633,521,5094057,NY_0015_m3_e0.2_6dc7265e5a71b0bf.json
NY,0015,3,weighted_seeds,0.0,seed_only,False,11,pooled_empirical,12,4,0.050468637346791745,0.564606731,0.825295225,0,1.389904012,63,0,NY_0015_m3_seed_9c04854aef96ea3b.json
NY,0015,5,NAMOA_dr_goal_epsilon,0.05,time_limit,False,12,pooled_empirical,12,4,0.0,0.670083813,0.929591743,30.00710029,31.62990245,542,3571209,NY_0015_m5_e0.05_1493403b17a6738b.json
NY,0015,5,NAMOA_dr_goal_epsilon,0.1,time_limit,False,12,pooled_empirical,12,4,0.0,0.562046119,0.806881219,30.00202521,31.39229223,549,3251656,NY_0015_m5_e0.1_e35865322fdd7da5.json
NY,0015,5,NAMOA_dr_goal_epsilon,0.2,time_limit,False,12,pooled_empirical,12,4,0.0,0.573590082,0.977317204,30.00417415,31.5910785,327,3242498,NY_0015_m5_e0.2_66f482e1a6e7a6f5.json
NY,0015,5,weighted_seeds,0.0,seed_only,False,12,pooled_empirical,12,4,0.0,0.673636244,0.82092004,0,1.494558734,63,0,NY_0015_m5_seed_fa06b330bd4e1748.json
NY,0016,2,NAMOA_dr_goal_epsilon,0.0,exact,True,2,exact,2,2,0.0,0.730300245,0.254639154,0.00420386,0.990358006,63,158,NY_0016_m2_e0.0_c052ab38c5fe8df5.json
